"SERIALNO","PUMA5","HWEIGHT","UNITTYPE","PERSONS","BLDGSZ","HINC"
"0062506","11606",26,0,1,"08",15079
"0062507","11802",38,0,2,"04",12064
"0062508","11703",10,0,2,"02",57999
"0062509","11602",8,0,1,"03",4640
"0062510","11605",32,0,2,"07",81200
"0062511","11608",25,0,1,"03",26737
"0062512","11602",8,0,1,"02",55737
"0062513","11502",12,0,1,"01",12760
"0062514","11602",43,0,2,"06",46342
"0062515","11615",14,0,4,"02",52200
"0062516","11606",62,0,3,"02",32015
"0062517","11601",11,0,2,"04",60319
"0062518","11505",6,0,2,"07",11832
"0062519","11604",23,0,2,"03",75400
"0062520","11501",37,0,2,"02",14557
"0062521","11505",5,0,2,"02",45356
"0062522","11610",24,0,2,"02",27607
"0062523","11705",2,0,1,"02",16704
"0062524","11614",9,0,4,"02",30745
"0062525","11615",21,0,2,"02",44950
"0062526","11701",11,0,1,"09",13919
"0062527","11706",6,0,1,"01",33640
"0062528","11702",15,0,2,"02",81814
"0062529","11501",21,0,2,"05",32479
"0062530","11605",13,0,1,"02",81896
"0062531","11504",14,0,2,"02",60145
"0062532","11704",16,0,2,"02",125279
"0062533","11505",17,0,2,"02",34394
"0062534","11605",23,0,3,"02",44080
"0062535","11502",23,0,2,"03",81490
"0062536","11607",25,0,2,"08",32363
"0062537","11607",45,0,2,"02",130499
"0062538","11607",11,0,3,"06",79576
"0062539","11609",14,0,3,"02",181424
"0062540","11702",28,0,2,"02",499379
"0062541","11602",14,0,1,"09",434
"0062542","11605",32,0,1,"02",31899
"0062543","11613",22,0,2,"02",43476
"0062544","11607",24,0,2,"02",82940
"0062545","11604",21,0,3,"02",89900
"0062546","11503",22,0,1,"02",5104
"0062547","11504",31,0,4,"02",44660
"0062548","11501",34,0,2,"09",69600
"0062549","11615",19,0,2,"02",52200
"0062550","11505",23,0,2,"02",117159
"0062551","11505",8,0,4,"02",55099
"0062552","11505",4,0,2,"01",28999
"0062553","11701",28,0,2,"03",43500
"0062554","11610",24,0,2,"05",27839
"0062555","11609",22,0,2,"02",34220
"0062556","11606",12,0,3,"08",220399
"0062557","11616",13,0,2,"02",59971
"0062558","11502",36,0,3,"02",106255
"0062559","11504",18,0,1,"02",46400
"0062560","11701",20,0,3,"02",20822
"0062561","11615",16,0,2,"02",46806
"0062562","11801",10,0,2,"02",57895
"0062563","11502",41,0,5,"02",98600
"0062564","11609",23,0,3,"02",138620
"0062565","11502",3,0,2,"02",34394
"0062566","11706",13,0,2,"02",24244
"0062567","11507",13,0,2,"02",121799
"0062568","11612",11,0,3,"01",27549
"0062569","11604",17,0,2,"02",46980
"0062570","11801",3,0,1,"01",23820
"0062571","11608",13,0,1,"02",81200
"0062572","11802",12,0,1,"02",29231
"0062573","11801",3,0,1,"02",37120
"0062574","11505",5,0,2,"02",78300
"0062575","11705",11,0,3,"02",64959
"0062576","11615",16,0,2,"03",79460
"0062577","11704",13,0,2,"02",25288
"0062578","11701",16,0,2,"02",38303
"0062579","11502",14,0,2,"02",33350
"0062580","11505",5,0,3,"02",145232
"0062581","11706",7,0,2,"01",21228
"0062582","11706",23,0,2,"02",63509
"0062583","11601",26,0,2,"05",55128
"0062584","11802",13,0,1,"02",44300
"0062585","11604",124,0,4,"06",407160
"0062586","11605",14,0,2,"02",166268
"0062587","11702",22,0,4,"02",89320
"0062588","11607",28,0,1,"09",4176
"0062589","11603",23,0,1,"08",53359
"0062590","11611",38,0,2,"02",29695
"0062591","11609",21,0,3,"02",111417
"0062592","11608",14,0,4,"02",87464
"0062593","11611",42,0,6,"06",43906
"0062594","11505",5,0,4,"02",69600
"0062595","11702",22,0,1,"09",8990
"0062596","11602",13,0,1,"02",30159
"0062597","11607",72,0,3,"01",34800
"0062598","11611",10,0,2,"02",67860
"0062599","11616",22,0,4,"02",248239
"0062600","11504",35,0,4,"02",62639
"0062601","11502",16,0,4,"02",100514
"0062602","11702",13,0,4,"02",89900
"0062603","11505",5,0,2,"02",79233
"0062604","11502",11,0,2,"02",42630
"0062605","11610",14,0,2,"02",37700
"0062606","11603",44,0,1,"08",34220
"0062607","11706",12,0,1,"02",24360
"0062608","11704",34,0,2,"02",23722
"0062609","11611",14,0,5,"02",56259
"0062610","11704",26,0,1,"03",17579
"0062611","11601",13,0,1,"02",2378
"0062612","11616",13,0,5,"02",104980
"0062613","11608",28,0,2,"02",283040
"0062614","11802",19,0,1,"02",5162
"0062615","11609",22,0,3,"02",81200
"0062616","11601",26,0,2,"06",46400
"0062617","11502",8,0,2,"02",6959
"0062618","11611",13,0,1,"02",39788
"0062619","11504",12,0,2,"02",16297
"0062620","11601",23,0,1,"08",34800
"0062621","11611",22,0,1,"07",18676
"0062622","11505",5,0,2,"02",70760
"0062623","11607",9,0,4,"02",80736
"0062624","11706",6,0,2,"02",159500
"0062625","11602",18,0,3,"02",0
"0062626","11704",14,0,3,"02",60899
"0062627","11504",18,0,2,"02",26679
"0062628","11614",3,0,2,"01",45820
"0062629","11705",11,0,5,"05",34800
"0062630","11504",31,0,2,"02",48372
"0062631","11613",12,0,2,"02",127599
"0062632","11607",34,0,4,"09",22620
"0062633","11613",37,0,6,"02",68150
"0062634","11603",29,0,1,"09",75400
"0062635","11607",21,0,2,"02",100978
"0062636","11503",42,0,2,"02",2900
"0062637","11702",9,0,2,"02",46458
"0062638","11704",15,0,3,"03",34162
"0062639","11502",26,0,2,"09",21344
"0062640","11706",18,0,4,"02",109677
"0062641","11602",23,0,3,"06",103936
"0062642","11611",7,0,1,"05",5104
"0062643","11607",23,0,2,"02",147320
"0062644","11706",14,0,2,"02",38280
"0062645","11702",32,0,2,"05",30565
"0062646","11701",15,0,3,"06",18096
"0062647","11607",30,0,1,"02",104400
"0062648","11502",28,0,2,"02",81066
"0062649","11704",21,0,4,"02",93699
"0062650","11701",13,0,1,"02",20880
"0062651","11606",12,0,2,"02",68962
"0062652","11507",12,0,2,"02",110199
"0062653","11505",4,0,2,"02",67048
"0062654","11614",15,0,2,"02",92800
"0062655","11503",24,0,3,"02",103124
"0062656","11503",24,0,2,"02",70238
"0062657","11615",18,0,3,"02",28999
"0062658","11613",23,0,6,"06",7539
"0062659","11607",38,0,1,"09",142216
"0062660","11704",13,0,1,"02",129339
"0062661","11603",14,0,1,"07",40600
"0062662","11612",13,0,4,"06",40600
"0062663","11609",12,0,4,"02",278400
"0062664","11502",3,0,1,"02",46632
"0062665","11701",6,0,5,"02",89813
"0062666","11605",44,0,1,"09",7075
"0062667","11613",21,0,5,"02",80620
"0062668","11704",22,0,1,"02",55099
"0062669","11607",25,0,4,"02",129629
"0062670","11506",14,0,2,"03",27816
"0062671","11611",30,0,6,"01",46980
"0062672","11504",28,0,2,"07",25810
"0062673","11703",13,0,3,"02",122031
"0062674","11704",11,0,2,"03",22040
"0062675","11501",27,0,2,"02",66700
"0062676","11504",9,0,2,"02",32479
"0062677","11504",15,0,2,"02",71224
"0062678","11614",12,0,1,"02",68440
"0062679","11505",5,0,2,"01",4930
"0062680","11614",4,0,5,"02",60679
"0062681","11610",27,0,6,"07",34904
"0062682","11607",21,0,3,"05",128179
"0062683","11601",22,0,1,"06",33756
"0062684","11601",77,0,1,"08",51620
"0062685","11603",33,0,2,"09",132240
"0062686","11604",27,0,2,"08",63799
"0062687","11606",24,0,2,"02",87406
"0062688","11801",13,0,2,"02",92394
"0062689","11607",72,0,2,"02",118435
"0062690","11505",5,0,2,"02",55099
"0062691","11702",25,0,1,"02",33640
"0062692","11616",68,0,4,"06",109793
"0062693","11613",19,0,4,"02",130499
"0062694","11613",19,0,2,"02",56723
"0062695","11801",18,0,2,"02",129571
"0062696","11501",29,0,2,"04",14963
"0062697","11505",68,0,2,"02",64379
"0062698","11505",5,0,2,"02",92800
"0062699","11703",28,0,4,"02",32247
"0062700","11614",5,0,7,"03",57419
"0062701","11501",18,0,1,"09",11252
"0062702","11603",31,0,2,"09",52200
"0062703","11802",13,0,1,"04",38454
"0062704","11604",24,0,1,"02",9744
"0062705","11613",11,0,4,"01",33640
"0062706","11606",13,0,1,"08",22446
"0062707","11603",25,0,1,"08",35235
"0062708","11801",36,0,3,"02",124119
"0062709","11702",23,0,2,"02",94540
"0062710","11604",25,0,2,"02",109039
"0062711","11501",12,0,1,"09",9686
"0062712","11607",15,0,3,"02",174000
"0062713","11612",15,0,4,"02",106603
"0062714","11505",4,0,2,"05",34800
"0062715","11607",26,0,4,"09",96280
"0062716","11706",20,0,1,"02",121915
"0062717","11616",13,0,2,"10",29869
"0062718","11616",13,0,2,"02",60899
"0062719","11610",18,0,2,"02",109271
"0062720","11501",9,0,2,"02",68556
"0062721","11604",22,0,2,"08",155730
"0062722","11503",18,0,1,"02",31783
"0062723","11504",9,0,2,"08",5104
"0062724","11502",7,0,6,"02",131660
"0062725","11704",28,0,2,"02",50941
"0062726","11608",13,0,1,"02",106139
"0062727","11501",26,0,2,"02",175740
"0062728","11704",33,0,1,"02",80040
"0062729","11507",29,0,2,"01",32421
"0062730","11703",32,0,1,"09",8119
"0062731","11801",11,0,2,"02",50170
"0062732","11615",17,0,2,"02",40600
"0062733","11505",5,0,4,"02",80620
"0062734","11802",13,0,2,"02",102892
"0062735","11702",58,0,4,"06",31899
"0062736","11608",28,0,4,"07",82360
"0062737","11507",19,0,2,"01",78880
"0062738","11704",9,0,4,"02",84854
"0062739","11613",12,0,2,"02",95700
"0062740","11505",5,0,3,"01",67396
"0062741","11505",4,0,1,"02",18966
"0062742","11705",12,0,1,"08",8352
"0062743","11505",10,0,4,"02",26100
"0062744","11602",12,0,4,"02",80040
"0062745","11602",13,0,1,"08",26320
"0062746","11802",13,0,2,"02",20648
"0062747","11602",22,0,2,"02",61479
"0062748","11601",24,0,2,"02",29313
"0062749","11605",13,0,3,"02",73138
"0062750","11601",22,0,1,"08",100340
"0062751","11605",21,0,1,"07",20300
"0062752","11505",12,0,2,"02",58974
"0062753","11706",7,0,2,"01",42978
"0062754","11706",15,0,2,"02",16936
"0062755","11705",14,0,7,"02",64321
"0062756","11505",27,0,1,"01",4988
"0062757","11608",34,0,2,"09",272020
"0062758","11604",82,0,3,"06",45240
"0062759","11705",34,0,5,"02",55679
"0062760","11603",26,0,3,"09",138620
"0062761","11506",26,0,3,"09",41052
"0062762","11706",14,0,2,"02",57999
"0062763","11608",15,0,4,"02",116347
"0062764","11609",45,0,4,"02",346840
"0062765","11607",58,0,1,"01",12760
"0062766","11606",30,0,5,"02",83752
"0062767","11504",17,0,5,"02",37236
"0062768","11503",12,0,5,"02",76676
"0062769","11505",21,0,6,"02",54908
"0062770","11802",14,0,2,"02",45356
"0062771","11604",21,0,1,"09",580
"0062772","11506",20,0,2,"02",31551
"0062773","11501",21,0,4,"02",85550
"0062774","11607",25,0,3,"03",46400
"0062775","11606",14,0,5,"02",69600
"0062776","11704",15,0,4,"02",132820
"0062777","11615",18,0,7,"02",22968
"0062778","11611",13,0,4,"02",117449
"0062779","11502",14,0,4,"02",60899
"0062780","11610",12,0,1,"02",13571
"0062781","11702",14,0,2,"02",157180
"0062782","11507",12,0,1,"02",80156
"0062783","11502",9,0,1,"02",24667
"0062784","11705",13,0,2,"03",51040
"0062785","11702",51,0,4,"04",37700
"0062786","11703",15,0,1,"09",15659
"0062787","11501",25,0,1,"09",11600
"0062788","11616",38,0,4,"02",119769
"0062789","11609",19,0,3,"02",275210
"0062790","11802",11,0,3,"03",95700
"0062791","11604",32,0,1,"06",17400
"0062792","11504",8,0,1,"02",35380
"0062793","11505",5,0,5,"02",90016
"0062794","11607",29,0,3,"09",51852
"0062795","11702",26,0,3,"02",37700
"0062796","11603",24,0,1,"02",10962
"0062797","11615",77,0,2,"02",238379
"0062798","11611",22,0,3,"07",24360
"0062799","11609",16,0,3,"02",29173
"0062800","11609",50,0,5,"02",8584
"0062801","11609",31,0,2,"02",290000
"0062802","11704",13,0,3,"02",93873
"0062803","11612",35,0,5,"02",62523
"0062804","11701",33,0,1,"02",31087
"0062805","11603",22,0,2,"09",34904
"0062806","11615",22,0,3,"02",34220
"0062807","11507",20,0,2,"02",63857
"0062808","11612",26,0,2,"02",75400
"0062809","11802",11,0,3,"01",26529
"0062810","11609",27,0,6,"02",283040
"0062811","11704",21,0,4,"02",81780
"0062812","11602",8,0,2,"07",31905
"0062813","11502",112,0,1,"08",13919
"0062814","11605",18,0,2,"07",63799
"0062815","11614",69,0,10,"02",52200
"0062816","11601",14,0,3,"02",274340
"0062817","11607",30,0,4,"02",35960
"0062818","11802",14,0,2,"02",29405
"0062819","11501",5,0,5,"02",30391
"0062820","11605",48,0,3,"03",9164
"0062821","11802",24,0,3,"02",112055
"0062822","11505",30,0,2,"02",81780
"0062823","11603",42,0,2,"09",93380
"0062824","11613",13,0,2,"02",76560
"0062825","11611",20,0,1,"02",2436
"0062826","11608",22,0,2,"07",88566
"0062827","11802",24,0,2,"02",37526
"0062828","11705",14,0,2,"02",77952
"0062829","11703",11,0,2,"02",98368
"0062830","11501",13,0,3,"02",95120
"0062831","11801",2,0,2,"01",31899
"0062832","11602",26,0,1,"08",28999
"0062833","11506",20,0,1,"02",31899
"0062834","11802",32,0,3,"08",5046
"0062835","11609",12,0,2,"02",555872
"0062836","11607",23,0,3,"08",145000
"0062837","11603",49,0,1,"09",28999
"0062838","11507",18,0,2,"03",78300
"0062839","11612",18,0,1,"07",14499
"0062840","11706",14,0,1,"02",10092
"0062841","11506",12,0,2,"02",28883
"0062842","11503",21,0,4,"02",62639
"0062843","11602",14,0,1,"02",29579
"0062844","11616",26,0,2,"02",93960
"0062845","11505",5,0,4,"02",50460
"0062846","11801",2,0,2,"02",41470
"0062847","11603",18,0,1,"07",37700
"0062848","11602",12,0,2,"02",76560
"0062849","11606",22,0,3,"02",46400
"0062850","11501",52,0,2,"02",18154
"0062851","11610",30,0,2,"08",28999
"0062852","11504",20,0,2,"02",43500
"0062853","11706",7,0,1,"02",1073
"0062854","11615",14,0,2,"02",24360
"0062855","11616",6,0,2,"02",28535
"0062856","11505",5,0,2,"02",80620
"0062857","11613",14,0,3,"02",43500
"0062858","11802",27,0,2,"02",111475
"0062859","11604",15,0,1,"09",51620
"0062860","11611",12,0,1,"03",11182
"0062861","11506",22,0,2,"02",109213
"0062862","11601",12,0,2,"02",82940
"0062863","11503",8,0,2,"03",0
"0062864","11703",21,0,1,"09",34800
"0062865","11704",22,0,6,"02",52432
"0062866","11502",14,0,1,"03",33872
"0062867","11603",30,0,3,"02",62175
"0062868","11506",23,0,2,"01",45240
"0062869","11608",7,0,2,"02",19836
"0062870","11501",28,0,3,"08",6901
"0062871","11705",56,0,6,"02",26332
"0062872","11701",11,0,4,"03",34684
"0062873","11614",4,0,1,"01",28999
"0062874","11612",15,0,4,"02",78300
"0062875","11507",12,0,3,"02",75400
"0062876","11608",13,0,2,"02",112403
"0062877","11612",29,0,1,"07",131602
"0062878","11607",14,0,1,"07",20300
"0062879","11605",29,0,3,"02",43500
"0062880","11615",12,0,1,"02",33060
"0062881","11601",25,0,3,"03",59159
"0062882","11501",23,0,1,"02",10788
"0062883","11501",13,0,1,"09",1739
"0062884","11616",14,0,2,"02",98600
"0062885","11608",16,0,6,"02",145000
"0062886","11602",12,0,2,"02",97672
"0062887","11504",11,0,2,"02",68150
"0062888","11606",16,0,2,"02",69600
"0062889","11604",13,0,2,"02",241743
"0062890","11702",21,0,2,"02",124119
"0062891","11507",34,0,4,"01",77807
"0062892","11801",23,0,3,"01",35670
"0062893","11612",21,0,2,"02",197200
"0062894","11703",8,0,2,"05",51620
"0062895","11611",12,0,1,"02",11600
"0062896","11504",20,0,5,"01",54519
"0062897","11606",12,0,1,"03",28419
"0062898","11802",45,0,1,"02",28999
"0062899","11607",22,0,2,"06",96280
"0062900","11504",15,0,7,"02",108749
"0062901","11606",88,0,2,"02",72848
"0062902","11609",12,0,3,"01",58579
"0062903","11608",15,0,2,"02",127599
"0062904","11802",6,0,2,"05",62059
"0062905","11610",19,0,2,"02",57999
"0062906","11603",41,0,1,"09",23200
"0062907","11607",25,0,1,"02",57999
"0062908","11607",13,0,1,"03",27317
"0062909","11702",12,0,4,"02",83230
"0062910","11610",10,0,2,"02",16936
"0062911","11703",10,0,4,"02",39440
"0062912","11608",13,0,1,"02",34800
"0062913","11615",24,0,2,"08",23200
"0062914","11502",14,0,2,"02",73660
"0062915","11602",27,0,4,"02",278632
"0062916","11505",5,0,2,"02",36540
"0062917","11611",19,0,1,"02",46342
"0062918","11706",54,0,5,"02",89900
"0062919","11506",13,0,2,"02",54635
"0062920","11604",27,0,3,"02",357860
"0062921","11705",13,0,2,"02",45240
"0062922","11609",13,0,2,"02",73573
"0062923","11705",12,0,8,"02",74704
"0062924","11610",21,0,3,"02",6148
"0062925","11616",15,0,1,"02",64379
"0062926","11609",18,0,4,"03",119479
"0062927","11613",19,0,6,"05",82360
"0062928","11614",19,0,6,"02",177480
"0062929","11604",24,0,1,"09",50692
"0062930","11605",60,0,4,"04",13223
"0062931","11605",13,0,2,"02",84100
"0062932","11703",15,0,2,"02",32770
"0062933","11702",13,0,2,"02",56375
"0062934","11602",15,0,2,"02",68846
"0062935","11602",15,0,1,"09",7423
"0062936","11604",15,0,3,"02",71340
"0062937","11604",15,0,1,"09",26100
"0062938","11503",17,0,5,"06",23200
"0062939","11703",29,0,2,"02",41209
"0062940","11704",28,0,4,"07",66700
"0062941","11704",20,0,1,"09",57999
"0062942","11504",12,0,1,"02",12354
"0062943","11602",27,0,6,"09",52200
"0062944","11603",27,0,2,"09",110779
"0062945","11801",45,0,3,"02",89900
"0062946","11601",17,0,1,"05",46980
"0062947","11613",30,0,4,"05",12644
"0062948","11706",12,0,2,"01",14151
"0062949","11601",14,0,4,"02",81200
"0062950","11605",22,0,4,"02",107299
"0062951","11502",13,0,2,"02",26563
"0062952","11504",72,0,1,"02",0
"0062953","11501",18,0,2,"02",66120
"0062954","11801",22,0,2,"02",30739
"0062955","11610",21,0,2,"02",68324
"0062956","11611",14,0,7,"02",73080
"0062957","11611",6,0,4,"02",102660
"0062958","11704",22,0,1,"02",22620
"0062959","11608",25,0,2,"06",57999
"0062960","11801",38,0,5,"02",28999
"0062961","11703",13,0,4,"02",40020
"0062962","11615",18,0,2,"02",78300
"0062963","11703",25,0,3,"03",288840
"0062964","11613",14,0,1,"06",65540
"0062965","11608",15,0,3,"02",48720
"0062966","11601",15,0,4,"02",104574
"0062967","11802",21,0,3,"02",13357
"0062968","11609",28,0,1,"08",35960
"0062969","11608",28,0,4,"08",134212
"0062970","11703",11,0,2,"01",42862
"0062971","11802",37,0,3,"02",457387
"0062972","11610",29,0,1,"09",13919
"0062973","11615",15,0,2,"02",82360
"0062974","11703",17,0,2,"07",68208
"0062975","11702",22,0,1,"02",41876
"0062976","11604",20,0,2,"06",81896
"0062977","11504",24,0,1,"02",33640
"0062978","11506",13,0,5,"02",64843
"0062979","11603",33,0,1,"08",24940
"0062980","11609",14,0,1,"02",30391
"0062981","11615",13,0,2,"02",46516
"0062982","11802",9,0,2,"02",95932
"0062983","11608",13,0,1,"03",87000
"0062984","11801",12,0,2,"02",94192
"0062985","11605",66,0,4,"08",95352
"0062986","11601",24,0,2,"05",61363
"0062987","11703",15,0,1,"08",1450
"0062988","11607",71,0,2,"02",28941
"0062989","11501",7,0,3,"03",6554
"0062990","11801",3,0,2,"02",61015
"0062991","11603",50,0,1,"08",1276
"0062992","11702",15,0,2,"02",104400
"0062993","11616",15,0,4,"02",83554
"0062994","11501",20,0,2,"02",73080
"0062995","11605",9,0,2,"02",49300
"0062996","11703",11,0,4,"02",79924
"0062997","11616",17,0,2,"02",57999
"0062998","11610",13,0,2,"02",13386
"0062999","11506",12,0,2,"02",25810
"0063000","11608",13,0,1,"06",31899
"0063001","11613",15,0,1,"02",46400
"0063002","11703",11,0,1,"01",17980
"0063003","11505",4,0,7,"03",93223
"0063004","11506",13,0,1,"06",22040
"0063005","11608",3,0,2,"02",431635
"0063006","11612",11,0,1,"02",21924
"0063007","11601",12,0,1,"06",18908
"0063008","11602",7,0,4,"02",79547
"0063009","11602",25,0,4,"03",98600
"0063010","11507",4,0,7,"02",54809
"0063011","11507",28,0,2,"02",54867
"0063012","11505",25,0,4,"02",49300
"0063013","11607",7,0,2,"02",28361
"0063014","11501",14,0,3,"02",43500
"0063015","11705",17,0,1,"02",22330
"0063016","11603",22,0,4,"02",63219
"0063017","11706",26,0,1,"02",46400
"0063018","11616",12,0,2,"03",216832
"0063019","11506",21,0,5,"02",51040
"0063020","11605",23,0,2,"02",89320
"0063021","11606",13,0,1,"02",35264
"0063022","11703",24,0,2,"09",95700
"0063023","11504",12,0,1,"02",47154
"0063024","11702",27,0,2,"03",21170
"0063025","11801",13,0,2,"01",37526
"0063026","11505",24,0,4,"02",23809
"0063027","11611",8,0,2,"02",57883
"0063028","11705",39,0,2,"02",32363
"0063029","11610",16,0,3,"02",98020
"0063030","11603",24,0,1,"02",274398
"0063031","11505",15,0,1,"02",17400
"0063032","11507",7,0,2,"02",64959
"0063033","11505",5,0,1,"02",126729
"0063034","11703",17,0,3,"02",73080
"0063035","11602",32,0,2,"05",78300
"0063036","11605",35,0,3,"02",121219
"0063037","11701",19,0,1,"02",37120
"0063038","11704",18,0,3,"02",299860
"0063039","11705",13,0,2,"02",117159
"0063040","11601",18,0,2,"08",48140
"0063041","11802",42,0,1,"02",38860
"0063042","11501",17,0,3,"02",39324
"0063043","11507",23,0,3,"02",75400
"0063044","11605",21,0,2,"06",103066
"0063045","11704",11,0,4,"03",40600
"0063046","11504",41,0,2,"06",26679
"0063047","11615",12,0,2,"02",138040
"0063048","11706",22,0,4,"02",67280
"0063049","11706",74,0,1,"02",17980
"0063050","11601",17,0,4,"02",68092
"0063051","11614",15,0,4,"07",51040
"0063052","11701",25,0,3,"02",62407
"0063053","11507",20,0,2,"02",56259
"0063054","11701",12,0,1,"09",25752
"0063055","11601",15,0,3,"02",107299
"0063056","11504",14,0,3,"02",51562
"0063057","11501",25,0,1,"09",52200
"0063058","11701",11,0,2,"05",48256
"0063059","11602",26,0,2,"08",24360
"0063060","11611",14,0,2,"02",15021
