Geo,RetEmp,SvcEmp,TotEmp,Year
530530731143,0,0,13.0,2050
530530731144,5,2,32.0,2050
530530731151,0,1,60.0,2050
530530731152,0,0,113.0,2050
530530731153,1,0,1.0,2050
530530731161,0,0,1.0,2050
530530731162,53,46,452.0,2050
530530731163,0,0,6.0,2050
530530731171,11,6,308.0,2050
530530731172,0,0,37.0,2050
530530731173,0,0,3.0,2050
530530731181,31,20,336.0,2050
530530731182,0,0,101.0,2050
530530731183,9,9,59.0,2050
530530731184,0,0,0.0,2050
530530731191,4,1,112.0,2050
530530731192,0,8,38.0,2050
530530731201,12,21,575.0,2050
530530731202,17,53,427.0,2050
530530731203,0,0,12.0,2050
530530731211,662,122,1597.0,2050
530530731212,0,2,29.0,2050
530530731213,3,6,119.0,2050
530530731221,868,453,4113.0,2050
530530731222,0,2,166.0,2050
530530731223,1,0,10.0,2050
530530731231,0,2,54.0,2050
530530731232,15,13,764.0,2050
530530731233,0,0,51.0,2050
530530731241,65,26,221.0,2050
530530731242,5,1,102.0,2050
530530731261,0,0,0.0,2050
530530731262,0,0,0.0,2050
530530731263,47,2,68.0,2050
530530731271,70,101,1031.0,2050
530530731272,4,0,30.0,2050
530530731281,161,155,2693.0,2050
530530731282,9,0,71.0,2050
530530731283,10,2,49.0,2050
530530731284,0,8,38.0,2050
530530731291,1,0,8.0,2050
530530731292,0,0,13.0,2050
530530731293,1,2,21.0,2050
530530731301,3,7,104.0,2050
530530731302,16,10,622.0,2050
530530731303,4,15,440.0,2050
530530731311,0,0,142.0,2050
530530731312,0,0,8.0,2050
530530731321,0,0,0.0,2050
530530731322,0,0,17.0,2050
530530731323,0,0,0.0,2050
530530731331,0,0,0.0,2050
530530731332,0,0,0.0,2050
530530731333,0,0,135.0,2050
530530732001,19,26,797.0,2050
530530732002,2,4,39.0,2050
530530732003,74,14,439.0,2050
530530732004,59,107,1291.0,2050
530530732005,45,46,515.0,2050
530530733011,396,53,2606.0,2050
530530733012,232,357,1391.0,2050
530530733013,616,369,17391.0,2050
530530733014,401,134,3790.0,2050
530530733015,569,228,1967.0,2050
530530733021,646,114,1783.0,2050
530530733022,36,46,1086.0,2050
530530733023,6,1,41.0,2050
530530734041,195,255,3094.0,2050
530530734042,239,156,1087.0,2050
530530734043,7,28,222.0,2050
530530734044,4,4,147.0,2050
530530734045,1,24,82.0,2050
530530734051,0,2,117.0,2050
530530734052,107,193,3720.0,2050
530530734053,4,11,413.0,2050
530530734061,0,3,63.0,2050
530530734062,58,57,543.0,2050
530530734063,54,121,1038.0,2050
530530734064,167,407,3525.0,2050
530530734071,429,508,3739.0,2050
530530734072,980,241,1906.0,2050
530530734073,402,388,3206.0,2050
530530734081,149,42,411.0,2050
530530734082,8,6,104.0,2050
530530734083,3,152,475.0,2050
530530735011,16,22,417.0,2050
530530735012,16,20,490.0,2050
530530735013,5,6,136.0,2050
530530735021,5,11,266.0,2050
530530735022,16,8,69.0,2050
530530735023,12,5,70.0,2050
530539400011,1,0,4.0,2050
530539400012,0,1,15.0,2050
530539400021,44,45,694.0,2050
530539400022,1081,347,6555.0,2050
530539400023,953,309,5359.0,2050
530539400024,285,7,2259.0,2050
530539400041,4,8,34.0,2050
530539400042,3,23,106.0,2050
530539400043,15,2,835.0,2050
530539400044,4,3,168.0,2050
530539400045,42,2,154.0,2050
530539400051,7,4,235.0,2050
530539400052,1,16,40.0,2050
530539400053,27,10,149.0,2050
530539400054,34,15,89.0,2050
530539400061,9,52,205.0,2050
530539400062,0,1,273.0,2050
530539400071,47,93,2515.0,2050
530539400072,1,8,129.0,2050
530539400081,0,0,178.0,2050
530539400082,0,0,0.0,2050
530539400083,0,0,0.0,2050
530539400084,0,0,8.0,2050
530539400091,85,108,1883.0,2050
530539400092,30,48,616.0,2050
530539400101,120,298,2950.0,2050
530539400102,41,45,410.0,2050
530539400103,244,252,3648.0,2050
530539400111,1,3,117.0,2050
530539400112,0,0,0.0,2050
530539400113,0,2,40.0,2050
530539400121,12,4,218.0,2050
530539400122,15,16,399.0,2050
530539400123,130,86,1278.0,2050
530539400131,0,1,9.0,2050
530539400132,0,9,103.0,2050
530539400133,11,37,270.0,2050
530610401001,3,2,471.0,2050
530610401002,337,336,5308.0,2050
530610401003,3,5,202.0,2050
530610401004,100,49,1401.0,2050
530610402001,9,18,73.0,2050
530610402002,32,41,605.0,2050
530610402003,11,15,52.0,2050
530610402004,36,71,484.0,2050
530610402005,100,120,1277.0,2050
530610403001,303,223,1350.0,2050
530610403002,109,90,6941.0,2050
530610404001,69,102,852.0,2050
530610404002,128,134,1140.0,2050
530610404003,50,97,1948.0,2050
530610405001,42,71,1006.0,2050
530610405002,10,15,223.0,2050
530610407001,71,158,4397.0,2050
530610407002,292,366,8688.0,2050
530610407003,192,445,6188.0,2050
530610407004,1427,1164,10301.0,2050
530610408001,302,375,3504.0,2050
530610408002,766,905,9000.0,2050
530610408003,27,41,842.0,2050
530610409001,8,18,166.0,2050
530610409002,1,27,121.0,2050
530610410001,223,182,2472.0,2050
530610410002,95,98,1726.0,2050
530610410003,751,584,4941.0,2050
530610410004,126,98,978.0,2050
530610411001,396,478,2270.0,2050
530610411002,1064,1023,8840.0,2050
530610411003,0,13,403.0,2050
530610411004,11,22,591.0,2050
530610412011,0,0,0.0,2050
530610412012,0,0,0.0,2050
530610412021,459,280,2611.0,2050
530610412022,203,111,819.0,2050
530610412023,0,0,0.0,2050
530610412024,496,304,3168.0,2050
530610413011,0,0,283.0,2050
530610413012,49,187,1159.0,2050
530610413013,3,5,286.0,2050
530610413014,6,47,857.0,2050
530610413031,17,39,991.0,2050
530610413032,6,0,109.0,2050
530610413033,10,0,66.0,2050
530610413034,0,0,0.0,2050
530610413041,11,20,261.0,2050
530610413042,213,887,30205.0,2050
530610414001,38,88,1220.0,2050
530610414002,24,26,239.0,2050
530610414003,2,38,153.0,2050
530610414004,4,22,107.0,2050
530610415001,68,70,874.0,2050
530610415002,12,18,169.0,2050
530610416011,0,1,57.0,2050
530610416012,239,301,2539.0,2050
530610416013,0,0,0.0,2050
530610416014,0,0,0.0,2050
530610416051,5,2,184.0,2050
530610416052,0,0,0.0,2050
530610416053,0,3,147.0,2050
530610416054,0,0,49.0,2050
530610416055,39,85,477.0,2050
530610416061,9,22,476.0,2050
530610416062,0,1,50.0,2050
530610416063,1,6,197.0,2050
530610416064,15,6,172.0,2050
530610416071,0,0,6.0,2050
530610416072,0,0,0.0,2050
530610416073,0,0,0.0,2050
530610416091,0,0,0.0,2050
530610416092,0,0,0.0,2050
530610416093,0,0,78.0,2050
530610416101,0,0,0.0,2050
530610416102,0,0,84.0,2050
530610416103,0,0,0.0,2050
530610417011,47,53,300.0,2050
530610417012,276,198,966.0,2050
530610417013,801,614,4713.0,2050
530610417014,599,292,2564.0,2050
530610417031,33,48,281.0,2050
530610417032,0,0,0.0,2050
530610417033,1,1,15.0,2050
530610417034,0,2,31.0,2050
530610417035,33,37,246.0,2050
530610417041,441,410,4097.0,2050
530610417042,85,166,1800.0,2050
530610417043,95,146,874.0,2050
530610417044,24,90,1178.0,2050
530610418051,1067,558,4517.0,2050
530610418052,1064,237,5091.0,2050
530610418053,688,101,1332.0,2050
530610418054,107,26,560.0,2050
530610418081,144,326,2062.0,2050
530610418082,3,7,22.0,2050
530610418083,2,12,311.0,2050
530610418091,1,0,33.0,2050
530610418092,0,0,7.0,2050
530610418093,34,29,259.0,2050
530610418101,110,29,251.0,2050
530610418102,118,109,895.0,2050
530610418103,0,0,0.0,2050
530610418121,10,7,166.0,2050
530610418122,3,3,86.0,2050
530610418123,3,5,38.0,2050
530610418124,85,41,541.0,2050
530610418131,607,357,3536.0,2050
530610418132,79,49,660.0,2050
530610418133,0,0,118.0,2050
530610418141,4,20,84.0,2050
530610418142,2,10,87.0,2050
530610418143,24,59,410.0,2050
530610418151,76,28,251.0,2050
530610418152,135,71,1609.0,2050
530610418153,211,123,1752.0,2050
530610418161,2,1,177.0,2050
530610418162,1,2,84.0,2050
530610418163,1,1,59.0,2050
530610419011,131,314,10864.0,2050
530610419012,260,283,2824.0,2050
530610419013,25,97,416.0,2050
530610419014,175,168,1443.0,2050
530610419041,19,23,126.0,2050
530610419042,172,265,2865.0,2050
530610419043,161,69,603.0,2050
530610419044,198,30,493.0,2050
530610419051,1198,1090,8286.0,2050
530610419052,89,33,489.0,2050
530610419053,33,67,388.0,2050
530610419054,124,142,742.0,2050
530610419061,41,88,2982.0,2050
530610419062,9,25,304.0,2050
530610419071,2,10,83.0,2050
530610419072,1,5,37.0,2050
530610419073,2,22,426.0,2050
530610420011,7,26,335.0,2050
530610420012,0,0,0.0,2050
530610420013,0,0,5.0,2050
530610420014,5,13,122.0,2050
530610420031,0,0,63.0,2050
530610420032,0,0,0.0,2050
530610420041,0,0,0.0,2050
530610420042,8,1,113.0,2050
530610420043,41,42,338.0,2050
530610420051,0,0,34.0,2050
530610420052,1,7,290.0,2050
530610420053,21,235,1766.0,2050
530610420054,65,132,3414.0,2050
530610420061,260,279,4524.0,2050
530610420062,11,20,171.0,2050
530610420063,4,4,449.0,2050
530610501011,0,0,0.0,2050
530610501012,0,0,0.0,2050
530610501021,1,2,51.0,2050
530610501022,1,0,35.0,2050
530610501023,6,8,116.0,2050
530610501024,67,62,280.0,2050
530610501025,0,0,0.0,2050
530610502001,0,2,65.0,2050
530610502002,0,0,0.0,2050
530610502003,0,2,237.0,2050
530610503001,0,0,0.0,2050
530610503002,5,10,41.0,2050
530610503003,10,23,100.0,2050
530610503004,28,26,167.0,2050
530610504021,539,127,3719.0,2050
530610504022,20,15,400.0,2050
530610504023,0,8,46.0,2050
530610504024,2,17,64.0,2050
530610504031,1,4,107.0,2050
530610504032,0,5,26.0,2050
530610504033,0,28,92.0,2050
530610504041,0,3,19.0,2050
530610504042,5,4,28.0,2050
530610504043,23,46,264.0,2050
530610505011,24,58,584.0,2050
530610505012,46,179,767.0,2050
530610505013,245,667,3504.0,2050
530610505021,10,19,135.0,2050
530610505022,28,12,189.0,2050
530610505023,104,40,454.0,2050
530610506001,32,28,187.0,2050
530610507001,20,65,530.0,2050
530610507002,0,0,3.0,2050
530610507003,6,11,70.0,2050
530610507004,31,10,161.0,2050
530610507005,35,12,198.0,2050
530610508001,70,45,277.0,2050
530610508002,309,138,884.0,2050
530610508003,10,6,73.0,2050
530610508004,94,50,284.0,2050
530610508005,0,1,25.0,2050
530610509001,476,243,1954.0,2050
530610509002,229,286,1846.0,2050
530610510001,242,125,4926.0,2050
530610510002,7,18,128.0,2050
530610510003,4,74,477.0,2050
530610511001,0,15,289.0,2050
530610511002,316,235,3353.0,2050
530610511003,82,111,1925.0,2050
530610512001,10,10,278.0,2050
530610512002,2,5,109.0,2050
530610512003,4,6,63.0,2050
530610513011,0,6,105.0,2050
530610513012,0,7,201.0,2050
530610513013,1,1,52.0,2050
530610513021,0,0,0.0,2050
530610513022,87,27,281.0,2050
530610513023,0,0,0.0,2050
530610514011,668,390,5096.0,2050
530610514012,275,72,990.0,2050
530610514013,143,88,1172.0,2050
530610514021,153,61,545.0,2050
530610514022,1357,783,8274.0,2050
530610514023,47,38,439.0,2050
530610515001,643,167,1493.0,2050
530610515002,394,90,1165.0,2050
530610515003,386,189,3274.0,2050
530610515004,30,26,476.0,2050
530610516011,3,3,227.0,2050
530610516012,517,185,2212.0,2050
530610516013,7,14,62.0,2050
530610516014,4,15,359.0,2050
530610516021,256,147,954.0,2050
530610516022,23,14,159.0,2050
530610516023,4,11,82.0,2050
530610517011,488,111,1341.0,2050
530610517012,356,29,1264.0,2050
530610517013,37,92,420.0,2050
530610517014,461,121,1294.0,2050
530610517021,1049,715,7406.0,2050
530610517022,0,3,94.0,2050
530610517023,0,4,188.0,2050
530610517024,0,4,332.0,2050
530610518021,39,23,327.0,2050
530610518022,9092,1059,16271.0,2050
530610518023,731,292,2926.0,2050
530610518024,11,1,35.0,2050
530610518025,2,2,7.0,2050
530610518031,21,13,105.0,2050
530610518032,0,2,40.0,2050
530610518033,48,64,463.0,2050
530610518034,28,20,185.0,2050
530610518041,11,62,276.0,2050
530610518042,0,0,85.0,2050
530610518043,181,141,1919.0,2050
530610518044,27,60,415.0,2050
530610519121,88,41,3371.0,2050
530610519122,7,127,328.0,2050
530610519131,0,0,101.0,2050
530610519132,22,11,76.0,2050
530610519133,0,0,37.0,2050
530610519134,0,0,179.0,2050
530610519141,0,0,159.0,2050
530610519142,0,0,10.0,2050
530610519143,0,0,35.0,2050
530610519161,97,232,1808.0,2050
530610519162,0,1,32.0,2050
530610519163,10,33,272.0,2050
530610519171,0,1,90.0,2050
530610519172,0,1,6.0,2050
530610519173,0,4,77.0,2050
530610519181,0,1,79.0,2050
530610519182,4,14,196.0,2050
530610519183,226,197,1657.0,2050
530610519184,99,105,1566.0,2050
530610519211,6,6,53.0,2050
530610519212,88,113,841.0,2050
530610519213,30,26,204.0,2050
530610519221,1,6,88.0,2050
530610519222,803,219,4475.0,2050
530610519223,1,0,38.0,2050
530610519224,3,3,37.0,2050
530610519261,33,0,125.0,2050
530610519262,615,53,1935.0,2050
530610519263,0,0,0.0,2050
530610519264,1,19,54.0,2050
530610519271,0,0,307.0,2050
530610519272,0,0,0.0,2050
530610519273,0,0,0.0,2050
530610519274,0,0,0.0,2050
530610519281,227,107,1742.0,2050
530610519282,2,1,115.0,2050
530610519283,20,9,139.0,2050
530610519284,36,25,198.0,2050
530610519291,14,6,188.0,2050
530610519292,21,14,347.0,2050
530610519293,248,15,690.0,2050
530610519301,7,7,53.0,2050
530610519302,500,220,1531.0,2050
530610519303,125,28,566.0,2050
530610519311,0,0,8.0,2050
530610519312,0,0,0.0,2050
530610519313,0,1,130.0,2050
530610519321,0,0,0.0,2050
530610519322,0,2,57.0,2050
530610519323,0,2,37.0,2050
530610519331,88,166,881.0,2050
530610519332,4,12,111.0,2050
530610519341,48,144,821.0,2050
530610519342,0,3,20.0,2050
530610519343,0,1,72.0,2050
530610519351,43,43,364.0,2050
530610519352,0,0,0.0,2050
530610519353,0,0,20.0,2050
530610519361,30,38,141.0,2050
530610519362,2,3,58.0,2050
530610519363,29,45,208.0,2050
530610519371,0,0,0.0,2050
530610519372,187,162,5584.0,2050
530610519373,0,0,0.0,2050
530610519381,140,126,6621.0,2050
530610519382,2,16,463.0,2050
530610519383,12,57,1389.0,2050
530610520041,50,14,196.0,2050
530610520042,132,25,500.0,2050
530610520043,0,0,0.0,2050
530610520044,1,12,232.0,2050
530610520045,7,1,22.0,2050
530610520051,9,168,617.0,2050
530610520052,3,14,223.0,2050
530610520053,0,0,3.0,2050
530610520054,0,0,1.0,2050
530610520061,0,0,301.0,2050
530610520062,0,0,116.0,2050
530610520063,0,0,0.0,2050
530610520071,17,50,590.0,2050
530610520072,1,2,200.0,2050
530610520073,0,6,32.0,2050
530610520074,0,0,0.0,2050
530610520081,12,15,82.0,2050
530610520082,0,0,1.0,2050
530610520083,8,12,91.0,2050
530610520091,0,0,0.0,2050
530610520092,3,1,4.0,2050
530610520093,0,0,0.0,2050
530610520101,0,0,0.0,2050
530610520102,0,0,3.0,2050
530610520103,0,0,0.0,2050
530610521041,0,0,0.0,2050
530610521042,95,86,1759.0,2050
530610521043,2,4,193.0,2050
530610521051,57,41,434.0,2050
530610521052,0,1,115.0,2050
530610521071,0,0,0.0,2050
530610521072,12,2,81.0,2050
530610521073,34,34,650.0,2050
530610521074,1,2,64.0,2050
530610521075,48,17,391.0,2050
530610521081,28,50,362.0,2050
530610521082,188,76,2617.0,2050
530610521083,6,2,106.0,2050
530610521084,5,6,200.0,2050
530610521085,10,18,292.0,2050
530610521121,1,11,43.0,2050
530610521122,58,26,728.0,2050
530610521131,1,1,18.0,2050
530610521132,0,4,8.0,2050
530610521141,1,12,341.0,2050
530610521142,1,2,242.0,2050
530610521143,1,0,9.0,2050
530610521144,0,1,33.0,2050
530610521191,1,1,16.0,2050
530610521192,87,6,169.0,2050
530610521201,7,0,122.0,2050
530610521202,3,3,201.0,2050
530610521203,2,3,249.0,2050
530610521211,1,7,188.0,2050
530610521212,3,0,19.0,2050
530610521213,0,1,18.0,2050
530610521221,0,3,39.0,2050
530610521222,1,13,295.0,2050
530610521223,5,21,246.0,2050
530610522031,31,2,117.0,2050
530610522032,29,50,324.0,2050
530610522033,279,94,1167.0,2050
530610522034,930,312,3018.0,2050
530610522041,367,241,3642.0,2050
530610522042,84,61,878.0,2050
530610522043,87,16,362.0,2050
530610522044,0,0,0.0,2050
530610522061,0,1,6.0,2050
530610522062,0,1,120.0,2050
530610522063,0,0,125.0,2050
530610522064,0,1,4.0,2050
530610522071,0,0,6.0,2050
530610522072,1,1,7.0,2050
530610522073,1,1,8.0,2050
530610522074,6,0,12.0,2050
530610522081,160,100,950.0,2050
530610522082,136,31,1063.0,2050
530610522083,14,5,675.0,2050
530610522101,87,42,783.0,2050
530610522102,136,117,1270.0,2050
530610522111,20,50,4172.0,2050
530610523011,6,5,107.0,2050
530610523012,4,4,41.0,2050
530610523013,0,5,12.0,2050
530610523014,2,1,16.0,2050
530610523021,0,6,219.0,2050
530610523022,11,35,263.0,2050
530610523023,8,18,86.0,2050
530610524011,8,6,982.0,2050
530610524012,186,62,905.0,2050
530610524013,145,80,1269.0,2050
530610524021,32,40,294.0,2050
530610524022,201,103,1287.0,2050
530610524023,460,211,2244.0,2050
530610525021,3,7,168.0,2050
530610525022,373,35,673.0,2050
530610525023,155,38,417.0,2050
530610525024,131,15,517.0,2050
530610525041,44,25,274.0,2050
530610525042,62,32,870.0,2050
530610525051,62,42,385.0,2050
530610525052,28,13,134.0,2050
530610525053,0,0,6.0,2050
530610525054,0,0,0.0,2050
530610525061,0,0,0.0,2050
530610525062,0,0,474.0,2050
530610525063,2,3,12.0,2050
530610526031,1,0,178.0,2050
530610526032,0,0,158.0,2050
530610526041,2,33,195.0,2050
530610526042,489,128,1897.0,2050
530610526043,18,58,186.0,2050
530610526051,0,0,1.0,2050
530610526052,221,114,1998.0,2050
530610526053,3,4,950.0,2050
530610526054,17,6,429.0,2050
530610526061,6,5,67.0,2050
530610526062,4,26,116.0,2050
530610526063,0,1,5.0,2050
530610526071,1,0,13.0,2050
530610526072,0,0,50.0,2050
530610526073,10,4,53.0,2050
530610526074,4,1,365.0,2050
530610527011,2,4,25.0,2050
530610527061,19,18,110.0,2050
530610527062,13,3,116.0,2050
530610527063,39,37,238.0,2050
530610527064,0,0,0.0,2050
530610527071,0,0,0.0,2050
530610527072,90,29,332.0,2050
530610527073,19,4,462.0,2050
530610527081,0,0,0.0,2050
530610527082,0,0,0.0,2050
530610527083,0,0,0.0,2050
530610527084,0,0,0.0,2050
530610527091,1,0,16.0,2050
530610527092,1,0,570.0,2050
530610527101,0,0,0.0,2050
530610527102,0,0,0.0,2050
530610527103,0,3,24.0,2050
530610527111,19,1,34.0,2050
530610527112,3,3,32.0,2050
530610527113,30,3,48.0,2050
530610528031,2748,881,11277.0,2050
530610528032,376,146,4514.0,2050
530610528033,1,2,170.0,2050
530610528034,0,1,17.0,2050
530610528035,0,7,165.0,2050
530610528051,403,104,1208.0,2050
530610528052,511,185,1865.0,2050
530610528053,44,26,293.0,2050
530610528071,307,77,1072.0,2050
530610528072,121,55,702.0,2050
530610528073,3,5,606.0,2050
530610528081,0,0,0.0,2050
530610528082,5,2,61.0,2050
530610528083,1,3,31.0,2050
530610528091,0,0,0.0,2050
530610528092,0,0,0.0,2050
530610528093,0,0,0.0,2050
530610528101,0,0,184.0,2050
530610528102,0,0,222.0,2050
530610528103,0,0,0.0,2050
530610529031,388,339,3543.0,2050
530610529032,1189,478,6031.0,2050
530610529033,12,22,605.0,2050
530610529041,5,1,24.0,2050
530610529042,13,9,44.0,2050
530610529043,4,7,288.0,2050
530610529044,1,0,285.0,2050
530610529051,63,46,325.0,2050
530610529052,206,124,725.0,2050
530610529053,657,206,2799.0,2050
530610529061,0,0,158.0,2050
530610529062,0,0,0.0,2050
530610529063,0,0,203.0,2050
530610531011,20,13,187.0,2050
530610531012,7,4,126.0,2050
530610531013,57,44,489.0,2050
530610531021,756,308,3896.0,2050
530610531022,0,33,147.0,2050
530610531023,3,5,36.0,2050
530610531024,0,0,151.0,2050
530610532011,0,7,95.0,2050
530610532012,0,4,56.0,2050
530610532013,10,7,126.0,2050
530610532021,4,5,36.0,2050
530610532022,5,1,31.0,2050
530610532023,48,9,89.0,2050
530610533011,164,69,2113.0,2050
530610533012,1,6,91.0,2050
530610533013,445,270,3878.0,2050
530610533014,7,1,72.0,2050
530610533015,3,2,58.0,2050
530610533021,0,22,58.0,2050
530610533022,1,11,351.0,2050
530610533023,195,71,963.0,2050
530610533024,0,4,30.0,2050
530610533025,0,2,74.0,2050
530610534001,0,0,4.0,2050
530610534002,0,1,2.0,2050
530610534003,98,9,318.0,2050
530610534004,1,0,969.0,2050
530610535051,10,7,219.0,2050
530610535052,5,3,222.0,2050
530610535053,0,5,70.0,2050
530610535054,10,6,96.0,2050
530610535061,6,7,128.0,2050
530610535062,0,1,49.0,2050
530610535063,1,1,11.0,2050
530610535064,1,2,50.0,2050
530610535071,335,169,3899.0,2050
530610535072,3,19,125.0,2050
530610535073,0,7,46.0,2050
530610535074,0,0,0.0,2050
530610535081,144,62,968.0,2050
530610535082,325,146,2088.0,2050
530610535091,312,241,5467.0,2050
530610535092,22,1,116.0,2050
530610535093,492,299,2225.0,2050
530610535101,231,167,2301.0,2050
530610535102,148,55,1760.0,2050
530610535103,28,9,1305.0,2050
530610535111,81,19,336.0,2050
530610535112,14,2,506.0,2050
530610535113,2,0,27.0,2050
530610536031,3,1,26.0,2050
530610536032,2,0,101.0,2050
530610536033,5,4,27.0,2050
530610536041,15,11,368.0,2050
530610536042,82,51,825.0,2050
530610536043,64,22,597.0,2050
530610536051,0,3,60.0,2050
530610536052,0,1,54.0,2050
530610536061,1,16,110.0,2050
530610536062,15,13,1029.0,2050
530610536063,0,5,66.0,2050
530610537001,121,48,1361.0,2050
530610537002,21,17,147.0,2050
530610538011,1,3,49.0,2050
530610538012,32,5,226.0,2050
530610538013,2,2,59.0,2050
530610538021,0,1,15.0,2050
530610538022,33,38,656.0,2050
530610538023,2,10,506.0,2050
530610538024,72,96,938.0,2050
530610538031,93,59,808.0,2050
530610538032,8,2,29.0,2050
530610538033,34,11,391.0,2050
530610538034,6,5,82.0,2050
530619400011,104,0,1407.0,2050
530619400012,11,0,40.0,2050
530619400013,74,1,420.0,2050
530619400014,221,0,311.0,2050
530619400015,1172,0,4735.0,2050
530619400021,0,0,71.0,2050
530619400022,0,3,30.0,2050
530619400023,2,2,25.0,2050
530619900020,28,30,66.0,2050
530619901000,0,0,0.0,2050
